geoid,cr_geoid,name,original_id,pop100,hu100,state_place_fips
110010098102003,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,137,83,1150000
110010098102004,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,102,71,1150000
110010098102005,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,153,76,1150000
110010098102006,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,70,38,1150000
110010098111000,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,704,319,1150000
110010098111001,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,726,342,1150000
110010098111002,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,763,254,1150000
110010098112000,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,1108,555,1150000
110010098112001,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,92,43,1150000
110010098113000,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,253,110,1150000
110010098113001,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,427,186,1150000
110010098113002,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,69,24,1150000
110010098113003,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,57,25,1150000
110010098113004,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,85,29,1150000
110010098113005,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,91,32,1150000
110010098113006,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,63,20,1150000
110010104001001,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,50,20,1150000
110010104001002,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,31,5,1150000
110010104001003,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,53,21,1150000
110010104001004,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,54,24,1150000
110010104001005,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,82,28,1150000
110010104001006,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,20,5,1150000
110010104001007,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,251,114,1150000
110010104001009,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,33,10,1150000
110010104001010,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,148,65,1150000
110010104001011,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,23,8,1150000
110010104001017,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,41,29,1150000
110010104001018,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,43,21,1150000
110010104001019,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,46,33,1150000
110010104001020,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,0,0,1150000
110010104001021,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,42,20,1150000
110010104001023,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,57,31,1150000
110010104001024,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,33,12,1150000
110010104002000,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,146,49,1150000
110010104002001,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,349,181,1150000
110010104002002,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,145,77,1150000
110010104002003,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,142,67,1150000
110010104002004,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,125,49,1150000
110010104002005,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,620,292,1150000
110010104002006,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,146,64,1150000
110010104003011,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,105,51,1150000
110010104003012,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,202,91,1150000
110010104003013,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,158,110,1150000
110010104003014,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,173,98,1150000
110010104003017,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,209,116,1150000
110010109001000,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,1423,681,1150000
110010109001001,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,152,61,1150000
110010109002000,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,703,315,1150000
110010109002001,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,586,250,1150000
110010109002004,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,0,0,1150000
110010109002023,518,"Congress Heights, Bellevue, Washington Highlands",Cluster 39,0,0,1150000
110010073043000,519,"Douglas, Shipley Terrace",Cluster 38,275,117,1150000
110010073043001,519,"Douglas, Shipley Terrace",Cluster 38,66,36,1150000
110010073043002,519,"Douglas, Shipley Terrace",Cluster 38,570,194,1150000
110010073044000,519,"Douglas, Shipley Terrace",Cluster 38,507,57,1150000
110010073044001,519,"Douglas, Shipley Terrace",Cluster 38,117,44,1150000
110010073044002,519,"Douglas, Shipley Terrace",Cluster 38,0,0,1150000
110010073044003,519,"Douglas, Shipley Terrace",Cluster 38,112,46,1150000
110010073044004,519,"Douglas, Shipley Terrace",Cluster 38,58,15,1150000
110010073044005,519,"Douglas, Shipley Terrace",Cluster 38,26,8,1150000
110010073044006,519,"Douglas, Shipley Terrace",Cluster 38,915,384,1150000
110010073044007,519,"Douglas, Shipley Terrace",Cluster 38,94,26,1150000
110010073044008,519,"Douglas, Shipley Terrace",Cluster 38,92,25,1150000
110010074031000,519,"Douglas, Shipley Terrace",Cluster 38,195,98,1150000
110010074031001,519,"Douglas, Shipley Terrace",Cluster 38,599,242,1150000
110010074031002,519,"Douglas, Shipley Terrace",Cluster 38,218,105,1150000
110010074031003,519,"Douglas, Shipley Terrace",Cluster 38,114,49,1150000
110010074032000,519,"Douglas, Shipley Terrace",Cluster 38,0,0,1150000
110010074032001,519,"Douglas, Shipley Terrace",Cluster 38,10,1,1150000
110010074032002,519,"Douglas, Shipley Terrace",Cluster 38,1477,561,1150000
110010074041000,519,"Douglas, Shipley Terrace",Cluster 38,0,0,1150000
110010074041001,519,"Douglas, Shipley Terrace",Cluster 38,906,423,1150000
110010074041002,519,"Douglas, Shipley Terrace",Cluster 38,17,4,1150000
110010074041003,519,"Douglas, Shipley Terrace",Cluster 38,0,0,1150000
110010074041004,519,"Douglas, Shipley Terrace",Cluster 38,0,0,1150000
110010074041005,519,"Douglas, Shipley Terrace",Cluster 38,186,61,1150000
110010074041006,519,"Douglas, Shipley Terrace",Cluster 38,75,31,1150000
110010074041007,519,"Douglas, Shipley Terrace",Cluster 38,143,41,1150000
110010074041008,519,"Douglas, Shipley Terrace",Cluster 38,0,0,1150000
110010074041009,519,"Douglas, Shipley Terrace",Cluster 38,97,36,1150000
110010074041010,519,"Douglas, Shipley Terrace",Cluster 38,91,27,1150000
110010074041011,519,"Douglas, Shipley Terrace",Cluster 38,60,22,1150000
110010074041012,519,"Douglas, Shipley Terrace",Cluster 38,197,55,1150000
110010074042000,519,"Douglas, Shipley Terrace",Cluster 38,88,30,1150000
110010074042001,519,"Douglas, Shipley Terrace",Cluster 38,55,20,1150000
110010074042002,519,"Douglas, Shipley Terrace",Cluster 38,0,0,1150000
110010074042003,519,"Douglas, Shipley Terrace",Cluster 38,95,33,1150000
110010074042005,519,"Douglas, Shipley Terrace",Cluster 38,138,59,1150000
110010074042006,519,"Douglas, Shipley Terrace",Cluster 38,90,36,1150000
110010074042007,519,"Douglas, Shipley Terrace",Cluster 38,102,37,1150000
110010074042008,519,"Douglas, Shipley Terrace",Cluster 38,178,52,1150000
110010074042009,519,"Douglas, Shipley Terrace",Cluster 38,108,31,1150000
110010074042010,519,"Douglas, Shipley Terrace",Cluster 38,93,25,1150000
110010074043000,519,"Douglas, Shipley Terrace",Cluster 38,0,0,1150000
110010074043001,519,"Douglas, Shipley Terrace",Cluster 38,671,287,1150000
110010074043002,519,"Douglas, Shipley Terrace",Cluster 38,29,66,1150000
110010074043003,519,"Douglas, Shipley Terrace",Cluster 38,51,10,1150000
110010074091000,519,"Douglas, Shipley Terrace",Cluster 38,516,251,1150000
110010074091001,519,"Douglas, Shipley Terrace",Cluster 38,175,84,1150000
110010074091002,519,"Douglas, Shipley Terrace",Cluster 38,233,101,1150000
110010074092000,519,"Douglas, Shipley Terrace",Cluster 38,578,272,1150000
110010074092001,519,"Douglas, Shipley Terrace",Cluster 38,481,193,1150000
110010074092002,519,"Douglas, Shipley Terrace",Cluster 38,146,60,1150000
110010074092003,519,"Douglas, Shipley Terrace",Cluster 38,126,51,1150000
110010074092004,519,"Douglas, Shipley Terrace",Cluster 38,206,68,1150000
110010074093000,519,"Douglas, Shipley Terrace",Cluster 38,169,73,1150000
110010074093001,519,"Douglas, Shipley Terrace",Cluster 38,206,85,1150000
110010074093002,519,"Douglas, Shipley Terrace",Cluster 38,388,148,1150000
110010074093003,519,"Douglas, Shipley Terrace",Cluster 38,388,125,1150000
110010074093004,519,"Douglas, Shipley Terrace",Cluster 38,223,102,1150000
110010074093005,519,"Douglas, Shipley Terrace",Cluster 38,0,0,1150000
110010074093006,519,"Douglas, Shipley Terrace",Cluster 38,0,0,1150000
110010047021000,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,86,32,1150000
110010047021001,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,369,183,1150000
110010047021002,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010047021003,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010047021004,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,298,302,1150000
110010047021005,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,3,0,1150000
110010047021006,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,67,2,1150000
110010047021007,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,29,2,1150000
110010047021008,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010047021009,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010047022000,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,141,133,1150000
110010047022001,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010047022002,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,12,0,1150000
110010047022003,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010047022004,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,472,339,1150000
110010047022005,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010047022006,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010047022007,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010047022008,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010047022009,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010047023000,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,824,558,1150000
110010047024000,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,526,408,1150000
110010047024001,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,348,247,1150000
110010047024002,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010047025000,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,759,556,1150000
110010047031000,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,417,494,1150000
110010047032000,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,785,537,1150000
110010047032001,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,14,1,1150000
110010047032002,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010047033000,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,1340,848,1150000
110010047034000,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,164,119,1150000
110010047034001,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010047034002,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,611,357,1150000
110010047041000,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,227,171,1150000
110010047041001,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,117,26,1150000
110010047041002,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010047041003,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,475,223,1150000
110010047042001,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,795,284,1150000
110010047042002,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,171,117,1150000
110010047042003,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010047042005,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,160,60,1150000
110010047042006,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010047042007,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010048021004,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010048021005,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,39,22,1150000
110010048021006,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,787,543,1150000
110010048021008,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010048022004,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,255,166,1150000
110010048022005,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,460,232,1150000
110010048022006,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010048022007,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,27,1,1150000
110010049023000,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010049023001,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,1161,794,1150000
110010049023002,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,420,269,1150000
110010049023003,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010049023004,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010049023005,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
110010050032003,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,154,111,1150000
110010050043000,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,221,166,1150000
110010050043001,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,174,181,1150000
110010050043002,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,275,234,1150000
110010050043003,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,525,318,1150000
110010052033002,523,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Cluster 8,0,0,1150000
