listing_id,latitude,longitude,neighborhood,room_type,price,review_scores_rating,license,minimum_nights,availability_365,availability_pct,reviews_per_month,host_id,host_name,host_listings_count,is_verified_host,is_high_concentration_host,listing_url,hover_description
1870185,38.93928,-77.02139,"NW-mid Brightwood Park, Crestwood, Petworth",Entire home/apt,134.5,4.78,Licensed,14,233,63.8,0.28,9692598,Natasha,1,True,False,https://www.airbnb.com/rooms/1870185,Two bedroom apartment in great location
1875603,38.84143,-76.9785,"SE Douglas, Shipley Terrace",Private room,37.23,4.65,No License,31,44,12.1,0.86,7042945,RoDeece,3,True,False,https://www.airbnb.com/rooms/1875603,Safari themed room next to metro
1901631,38.90192,-77.00103,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,232.0,4.91,Licensed,2,71,19.5,1.46,9011212,David,3,True,False,https://www.airbnb.com/rooms/1901631,2BR/1BA Guest Suite - Union Station
1936134,38.95442,-77.07159,"NW-far North Cleveland Park, Forest Hills, Van Ness",Entire home/apt,227.33,4.95,Licensed,3,314,86.0,2.05,10017900,Elizabeth,1,True,False,https://www.airbnb.com/rooms/1936134,Modern DC Northwest Apartment with Parking Spot
2060129,38.89068,-77.00155,"SE Capitol Hill, Lincoln Park",Entire home/apt,198.52,4.88,No License,31,320,87.7,0.19,10292686,Capitol Hill Stay,14,True,True,https://www.airbnb.com/rooms/2060129,3 blocks to Capitol - Great Neighborhood- Gorgeous
2097166,38.90632,-77.08163,"NW-far Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",Entire home/apt,413.75,4.85,Licensed,2,222,60.8,1.14,3073728,Julia,4,True,False,https://www.airbnb.com/rooms/2097166,Comfort & Charm in Georgetown - 3BD
2115421,38.90645,-77.03694,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Private room,63.29,4.64,No License,31,344,94.2,0.24,315148,John,40,True,True,https://www.airbnb.com/rooms/2115421,"Nice room for rent on 18th st, few mins to Dupont"
2126455,38.94929,-77.10036,"NW-far Friendship Heights, American University Park, Tenleytown",Entire home/apt,338.33,5.0,Licensed,30,344,94.2,0.01,7259693,Liz,1,True,False,https://www.airbnb.com/rooms/2126455,Charming & Spacious DC Home
2155942,38.91115,-77.00713,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,143.15,,No License,31,362,99.2,,2539250,He-Lina,2,True,False,https://www.airbnb.com/rooms/2155942,Convenience in NoMa 3br/3ba
2198232,38.94465,-77.01808,"NW-mid Brightwood Park, Crestwood, Petworth",Private room,97.0,4.81,Licensed,2,252,69.0,2.02,11190236,Ruben,1,True,False,https://www.airbnb.com/rooms/2198232,Secure Deluxe Room
2259215,38.9252,-77.03629,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,445.33,4.49,Licensed,3,264,72.3,1.59,3574033,Pheabe,1,True,False,https://www.airbnb.com/rooms/2259215,Dream Penthouse + Parking. Walk Everywhere!
2263350,38.90887,-77.04234,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,152.43,4.65,No License,31,321,87.9,0.63,17633,Charlotte,13,True,True,https://www.airbnb.com/rooms/2263350,Renovated Condo in the Heart of DuPont Circle- 2 blks to Metro
2285431,38.91105,-77.08691,"NW-far Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",Private room,165.5,4.88,Licensed,2,270,74.0,0.46,743745,Louisa,2,True,False,https://www.airbnb.com/rooms/2285431,Beautiful Sunny Primary Bedroom Suite w/ Balcony
2289912,38.94385,-77.02266,"NW-mid Brightwood Park, Crestwood, Petworth",Entire home/apt,121.5,4.73,No License,31,45,12.3,1.34,8261484,Courtney,1,True,False,https://www.airbnb.com/rooms/2289912,"Spacious, private 1BR garden suite"
2304761,38.91496,-77.0425,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Private room,60.45,4.79,No License,31,301,82.5,0.12,315148,John,40,True,True,https://www.airbnb.com/rooms/2304761,Lovely private room close to Dupont circle metro
2308259,38.90538,-77.06741,"NW-far Georgetown, Burleith/Hillandale",Entire home/apt,270.33,4.7,Licensed,2,88,24.1,1.01,11788216,Samia,1,True,False,https://www.airbnb.com/rooms/2308259,Elegant Georgetown Garden Retreat 2BR Private Yard
2340172,38.87172,-76.97188,"SE Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Entire home/apt,297.0,4.95,Licensed,1,27,7.4,1.29,4073665,Sara,1,True,False,https://www.airbnb.com/rooms/2340172,Delightful historic flat minutes from Capitol Hill
2343987,38.89689,-76.99644,"NE Union Station, Stanton Park, Kingman Park",Private room,122.5,4.77,Exempt,2,307,84.1,4.05,11970274,Michael,1,True,False,https://www.airbnb.com/rooms/2343987,Bedroom in Capitol Hill row-house
2361802,38.88277,-77.00837,"SE Capitol Hill, Lincoln Park",Entire home/apt,,4.89,Licensed,3,0,0.0,2.37,12062787,Shana,1,True,False,https://www.airbnb.com/rooms/2361802,Historic Home steps from Capitol
2365726,38.9171,-77.00075,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room,112.0,4.86,Licensed,1,322,88.2,1.26,6355960,Matthew,3,True,False,https://www.airbnb.com/rooms/2365726,One Bedroom for Rent in Rowhouse
2371799,38.899914,-77.03313,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire home/apt,738.0,4.79,Exempt,1,364,99.7,0.09,9419684,Churchill Living,21,True,True,https://www.airbnb.com/rooms/2371799,Lux 2 Bedroom near White House w/wifi
2466942,38.98661,-77.03505,"NW-mid Colonial Village, Shepherd Park, North Portal Estates",Private room,185.86,4.95,Licensed,7,296,81.1,0.38,12615669,Susanne,1,True,False,https://www.airbnb.com/rooms/2466942,Cozy Colonial N Convenient Location
2468252,38.92398,-77.0312,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,95.99,4.79,No License,31,303,83.0,0.13,4690322,Erdal,1,True,False,https://www.airbnb.com/rooms/2468252,Basement apartment-great location
2477325,38.90641,-77.01277,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room,90.16,4.5,Licensed,31,262,71.8,2.22,11559071,Alex,4,True,False,https://www.airbnb.com/rooms/2477325,Bedroom in NW DC
2477330,38.90588,-77.01133,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Private room,89.58,4.52,Licensed,31,357,97.8,2.24,11559071,Alex,4,True,False,https://www.airbnb.com/rooms/2477330,Cool small bedroom: most cntrl part of DC
2501387,38.91415,-77.04986,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",Private room,299.32,4.25,No License,31,365,100.0,0.03,12803481,Laura,1,True,False,https://www.airbnb.com/rooms/2501387,Elegant B&B in Washington DC
2501531,38.92696,-77.05303,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Private room,190.67,5.0,Exempt,31,179,49.0,0.08,12804388,Laura,2,True,False,https://www.airbnb.com/rooms/2501531,"Great Downtown Location, Fun Hosts+Daily Breakfast"
2516656,38.91175,-77.02832,"NW-mid Shaw, Logan Circle",Entire home/apt,351.62,4.94,No License,31,363,99.5,1.22,9746136,Robert,1,True,False,https://www.airbnb.com/rooms/2516656,Charming Spacious DC Logan Circle Row House
2551952,38.92245,-77.04053,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,391.33,4.98,Licensed,3,178,48.8,1.58,11392153,Zack,1,True,False,https://www.airbnb.com/rooms/2551952,SUPER HOST- 220 5 star reviews Gorgeous 2bed 2bath
2554353,38.91788,-76.98537,"NE Brookland, Brentwood, Langdon",Private room,65.17,4.81,No License,31,178,48.8,0.14,7737475,Amaya,4,True,False,https://www.airbnb.com/rooms/2554353,"D.C. Master bd-free parkg, metro, echostage"
2657916,38.9383,-77.02306,"NW-mid Brightwood Park, Crestwood, Petworth",Private room,40.61,4.58,No License,31,365,100.0,0.25,315148,John,40,True,True,https://www.airbnb.com/rooms/2657916,Nice cozy room next to the petworth Metro
2685655,38.9147,-77.06922,"NW-far Georgetown, Burleith/Hillandale",Entire home/apt,372.75,4.8,Licensed,4,188,51.5,0.54,2564662,Ramon,1,True,False,https://www.airbnb.com/rooms/2685655,Beautiful Georgetown House w Patio
2690487,38.88196,-76.99618,"SE Capitol Hill, Lincoln Park",Entire home/apt,172.32,4.72,Licensed,2,100,27.4,1.16,8519659,Rita Upday,2,True,False,https://www.airbnb.com/rooms/2690487,Large 1 Bedroom Apt in Capitol Hill
2694647,38.91391,-77.04235,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,,4.72,No License,300,184,50.4,2.73,1864688,Blü Properties,2,True,False,https://www.airbnb.com/rooms/2694647,Sundrenched 1BR Dupont Circle
2791050,38.88488,-76.98904,"SE Capitol Hill, Lincoln Park",Private room,151.21,4.93,Licensed,2,323,88.5,5.66,14275599,Heather,3,True,False,https://www.airbnb.com/rooms/2791050,"Capitol Hill elegant, charming room"
2808417,38.91811,-77.03576,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,,4.96,No License,90,190,52.1,0.6,14363575,Julie,1,True,False,https://www.airbnb.com/rooms/2808417,"Upscale 1 BR (Dupont, U & 14th St.)"
2874685,38.92986,-77.04216,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,131.25,4.45,Licensed,4,157,43.0,0.5,14692970,P,3,True,False,https://www.airbnb.com/rooms/2874685,New studio/carriage house w/parking
3103276,38.88488,-76.98904,"SE Capitol Hill, Lincoln Park",Private room,128.38,4.86,Licensed,1,286,78.4,5.59,14275599,Heather,3,True,False,https://www.airbnb.com/rooms/3103276,Attractive 2 Twin Beds Near Capitol
3199232,38.89267,-76.9939,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,224.5,4.98,Licensed,2,331,90.7,1.63,16213289,Glenn,1,True,False,https://www.airbnb.com/rooms/3199232,Capitol Hill Boutique Stay feat. Washington Post
3201115,38.90353,-76.99023,"NE Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,145.5,4.64,Licensed,2,176,48.2,2.91,14139251,Simone,1,True,False,https://www.airbnb.com/rooms/3201115,"Comfy 1 br apt near H St, Gallaudet & Union Market"
3237702,38.91963,-76.98146,"NE Brookland, Brentwood, Langdon",Private room,68.16,4.6,No License,31,121,33.2,0.07,7737475,Amaya,4,True,False,https://www.airbnb.com/rooms/3237702,Modern urban oasis: nr Metro+freePrkg
3317645,38.90501,-76.99994,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,200.0,4.9,Licensed,2,273,74.8,4.66,16750072,Meseret,1,True,False,https://www.airbnb.com/rooms/3317645,Capitol Hill luxury English basment
3385117,38.93469,-77.06872,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire home/apt,435.35,4.88,No License,31,359,98.4,0.06,17078364,Barbara,1,True,False,https://www.airbnb.com/rooms/3385117,Historic Cleveland Park !
3526640,38.90329,-77.00347,"NE Union Station, Stanton Park, Kingman Park",Private room,134.6,5.0,Licensed,3,203,55.6,0.19,17403695,Amanda And Lyndsey,2,True,False,https://www.airbnb.com/rooms/3526640,Gorgeous Room in Capitol Hill/NOMA (Private BR/BA)
3538921,38.90141,-77.00233,"NE Union Station, Stanton Park, Kingman Park",Private room,157.33,4.83,Licensed,3,201,55.1,0.48,17403695,Amanda And Lyndsey,2,True,False,https://www.airbnb.com/rooms/3538921,"Gorgeous on Capitol Hill, Metro!"
3601131,38.90708,-77.02728,"NW-mid Shaw, Logan Circle",Entire home/apt,165.67,4.81,Licensed,2,96,26.3,1.65,14448941,Tushara,1,True,False,https://www.airbnb.com/rooms/3601131,Beautiful Upper Level 1BR in Downtown DC
3604624,38.94285,-77.07665,"NW-far Friendship Heights, American University Park, Tenleytown",Entire home/apt,75.14,4.56,No License,31,148,40.5,0.74,17818537,Joanne,1,True,False,https://www.airbnb.com/rooms/3604624,Charming furnished studio - metro
3627430,38.91587,-77.01432,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,172.32,4.63,Licensed,2,237,64.9,3.79,5872012,Kaveh,2,True,False,https://www.airbnb.com/rooms/3627430,Charming English Bsmt Apt- 2 bedroom
3633359,38.88296,-76.941,"SE Capitol View, Marshall Heights, Benning Heights",Entire home/apt,120.97,4.97,Licensed,2,224,61.4,5.46,5047005,Terry,1,True,False,https://www.airbnb.com/rooms/3633359,Comfortable Studio Apartment
3635540,38.88426,-76.97856,"SE Capitol Hill, Lincoln Park",Entire home/apt,119.15,4.91,Licensed,31,313,85.8,1.52,18332074,Dawn,1,True,False,https://www.airbnb.com/rooms/3635540,"Capitol Hill Apt by Metro w/ full kitchen, W/D"
3637629,38.89562,-76.99759,"NE Union Station, Stanton Park, Kingman Park",Private room,108.0,4.85,Licensed,2,192,52.6,2.69,9703984,Ellie,1,True,False,https://www.airbnb.com/rooms/3637629,"User-Friendly Room Near Capitol w/Family, Own Bath"
3645740,38.91936,-77.03817,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,,4.95,Licensed,31,0,0.0,0.28,13242517,Jamie,1,True,False,https://www.airbnb.com/rooms/3645740,U St/Admo/DuPont Beauty + Deck
3651862,38.91356,-77.06409,"NW-far Georgetown, Burleith/Hillandale",Entire home/apt,184.0,4.86,Licensed,2,317,86.8,3.22,18466625,Lamar,1,True,False,https://www.airbnb.com/rooms/3651862,Charming Studio Apartment
3674676,38.88893117823924,-76.96858955755263,"SE Capitol Hill, Lincoln Park",Private room,148.5,5.0,Licensed,2,365,100.0,0.15,18657916,Zachary,5,True,False,https://www.airbnb.com/rooms/3674676,Calm Here- 1 Bedroom and Bathroom
3760995,38.93641,-77.02515,"NW-mid Brightwood Park, Crestwood, Petworth",Private room,41.71,4.1,No License,31,328,89.9,0.15,315148,John,40,True,True,https://www.airbnb.com/rooms/3760995,Cozy room 20 seconds walk to the Petworth metro
3761001,38.93712,-77.02311,"NW-mid Brightwood Park, Crestwood, Petworth",Private room,34.78,4.47,No License,31,327,89.6,0.12,315148,John,40,True,True,https://www.airbnb.com/rooms/3761001,Lovely Room next to the petworth Metro station
3767679,38.92995,-77.09986,"NW-far Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",Entire home/apt,196.0,4.71,Licensed,2,354,97.0,1.44,19301676,Carlos Luis,1,True,False,https://www.airbnb.com/rooms/3767679,Top Rated DC airbnb
3796639,38.89421,-76.99184,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,151.33,4.75,Licensed,3,20,5.5,0.06,1205761,Genie,2,True,False,https://www.airbnb.com/rooms/3796639,"Cute, private 1BR in heart of Capitol Hill!"
3802635,38.89629,-76.99024,"NE Union Station, Stanton Park, Kingman Park",Entire home/apt,375.5,4.76,Licensed,4,22,6.0,0.29,1205761,Genie,2,True,False,https://www.airbnb.com/rooms/3802635,"Charming Renovated Home w/Garden, Free Parking"
3810218,38.93014,-77.03819,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,114.03,4.9,No License,31,312,85.5,2.14,9391057,Jenny,2,True,False,https://www.airbnb.com/rooms/3810218,1 BR Zen Penthouse
3821808,38.9166,-77.01353,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room,229.0,4.57,Licensed,1,325,89.0,0.16,19143862,Louise,9,True,True,https://www.airbnb.com/rooms/3821808,Private Bed & Bath - All Inclusive
3821950,38.91701,-77.01559,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",Private room,169.33,4.7,Licensed,3,305,83.6,0.17,19143862,Louise,9,True,True,https://www.airbnb.com/rooms/3821950,Ideal Double Occupancy Room
3822053,38.91512,-77.01401,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room,203.0,4.74,Licensed,2,356,97.5,0.27,19143862,Louise,9,True,True,https://www.airbnb.com/rooms/3822053,Beautiful Super Large Bedroom
3822134,38.91518,-77.01494,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",Private room,231.5,4.44,Licensed,2,359,98.4,0.08,19143862,Louise,9,True,True,https://www.airbnb.com/rooms/3822134,Charming Private Room w/ Queen Bed
3861766,38.91503,-77.0406,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,110.03,4.94,Licensed,3,109,29.9,1.46,8354112,Marcy,2,True,False,https://www.airbnb.com/rooms/3861766,Patio with Wonderful Apartment!
3894739,38.91857,-77.07399,"NW-far Cathedral Heights, McLean Gardens, Glover Park",Entire home/apt,284.33,4.97,Licensed,2,156,42.7,3.75,1505552,Steven,1,True,False,https://www.airbnb.com/rooms/3894739,Furnished row house 3BR/2BA
3897112,38.91173,-77.00862,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,256.5,4.96,Licensed,2,201,55.1,0.74,476901,David T,2,True,False,https://www.airbnb.com/rooms/3897112,New apartment in historic row home
3898306,38.90593,-77.02447,"NW-mid Shaw, Logan Circle",Entire home/apt,167.63,4.72,No License,31,343,94.0,0.66,17633,Charlotte,13,True,True,https://www.airbnb.com/rooms/3898306,"Large Apt in Historic Home, Central, Convention Ct"
3907276,38.91502,-77.04245,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,155.11,4.87,Licensed,2,35,9.6,0.82,20236500,Carl,2,True,False,https://www.airbnb.com/rooms/3907276,Quiet Block in the Middle of It All - Patio! 🔔
3912498,38.92153,-76.98008,"NE Brookland, Brentwood, Langdon",Entire home/apt,80.59,4.71,No License,31,300,82.2,0.2,7737475,Amaya,4,True,False,https://www.airbnb.com/rooms/3912498,"Studio w/FREE Prking, metro, Capital Hill"
3964658,38.91575,-77.00901,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,106.38,4.91,No License,31,365,100.0,4.2,20548311,Paul,1,True,False,https://www.airbnb.com/rooms/3964658,Garden Suite Efficiency
3997598,38.90579,-77.06103,"NW-far Georgetown, Burleith/Hillandale",Entire home/apt,387.0,4.77,Licensed,5,262,71.8,0.69,20724798,Jeremiah,1,True,False,https://www.airbnb.com/rooms/3997598,Georgetown English Basement Apt.
4016001,38.950470114906594,-77.0286712422967,"NW-mid Brightwood Park, Crestwood, Petworth",Entire home/apt,239.5,4.93,Licensed,2,354,97.0,2.51,17672355,Julia,1,True,False,https://www.airbnb.com/rooms/4016001,Updated 1BR near park & transit
4022565,38.91435,-77.04064,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Private room,138.86,4.67,Licensed,28,364,99.7,0.21,5487930,Mark,10,True,True,https://www.airbnb.com/rooms/4022565,Dupont Circle Townhouse 3
4024085,38.98326,-77.04009,"NW-mid Colonial Village, Shepherd Park, North Portal Estates",Private room,331.87,4.64,No License,31,358,98.1,0.15,9581687,Dawn,3,True,False,https://www.airbnb.com/rooms/4024085,"Sunny, Airy Room at Dawn's House"
4025236,38.98452,-77.04007,"NW-mid Colonial Village, Shepherd Park, North Portal Estates",Private room,331.87,4.78,No License,31,358,98.1,0.19,9581687,Dawn,3,True,False,https://www.airbnb.com/rooms/4025236,Large sunny room at Dawn's House
4025438,38.98454,-77.03856,"NW-mid Colonial Village, Shepherd Park, North Portal Estates",Private room,331.87,4.94,No License,31,358,98.1,0.13,9581687,Dawn,3,True,False,https://www.airbnb.com/rooms/4025438,Sunny Room at Dawn's House
4054129,38.95877,-77.02372,"NW-mid Brightwood Park, Crestwood, Petworth",Entire home/apt,72.05,4.84,No License,31,340,93.2,0.36,7808700,Claudia,1,True,False,https://www.airbnb.com/rooms/4054129,"Spacious, bright Petworth 1BR, off-street parking"
4083095,38.91367,-77.0424,"NW-mid Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,295.0,4.9,Licensed,3,313,85.8,3.52,21132530,Edward,1,True,False,https://www.airbnb.com/rooms/4083095,Cozy Apt one bedroom Street level in Dupont Circle
4085972,38.92904,-77.01963,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,85.75,4.38,No License,31,135,37.0,0.91,2071346,Elle H,4,True,False,https://www.airbnb.com/rooms/4085972,Private Apartment. NW DC / Hospital/ HU
